Patient ID, Date,Time,Resistance (kOhm)
11_10_02_MT_ON,11/10/2017,12:31:00.123,27054
11_10_02_MT_ON,11/10/2017,12:31:00.352,25947
11_10_02_MT_ON,11/10/2017,12:31:00.522,25089
11_10_02_MT_ON,11/10/2017,12:31:00.721,24283
11_10_02_MT_ON,11/10/2017,12:31:00.959,25771
11_10_02_MT_ON,11/10/2017,12:31:01.117,23674
11_10_02_MT_ON,11/10/2017,12:31:01.322,25947
11_10_02_MT_ON,11/10/2017,12:31:01.535,29117
11_10_02_MT_ON,11/10/2017,12:31:01.724,30267
11_10_02_MT_ON,11/10/2017,12:31:01.929,29117
11_10_02_MT_ON,11/10/2017,12:31:02.119,46627
11_10_02_MT_ON,11/10/2017,12:31:02.313,25089
11_10_02_MT_ON,11/10/2017,12:31:02.562,21140
11_10_02_MT_ON,11/10/2017,12:31:02.729,20222
11_10_02_MT_ON,11/10/2017,12:31:02.910,22405
11_10_02_MT_ON,11/10/2017,12:31:03.148,21629
11_10_02_MT_ON,11/10/2017,12:31:03.324,22272
11_10_02_MT_ON,11/10/2017,12:31:03.510,31252
11_10_02_MT_ON,11/10/2017,12:31:03.728,22676
11_10_02_MT_ON,11/10/2017,12:31:03.919,20333
11_10_02_MT_ON,11/10/2017,12:31:04.108,22540
11_10_02_MT_ON,11/10/2017,12:31:04.314,25597
11_10_02_MT_ON,11/10/2017,12:31:04.508,17533
11_10_02_MT_ON,11/10/2017,12:31:04.704,16355
11_10_02_MT_ON,11/10/2017,12:31:04.936,17533
11_10_02_MT_ON,11/10/2017,12:31:05.107,22011
11_10_02_MT_ON,11/10/2017,12:31:05.300,14693
11_10_02_MT_ON,11/10/2017,12:31:05.534,36236
11_10_02_MT_ON,11/10/2017,12:31:05.819,20333
11_10_02_MT_ON,11/10/2017,12:31:05.900,18598
11_10_02_MT_ON,11/10/2017,12:31:06.124,17788
11_10_02_MT_ON,11/10/2017,12:31:06.299,17367
11_10_02_MT_ON,11/10/2017,12:31:06.497,17618
11_10_02_MT_ON,11/10/2017,12:31:06.724,16964
11_10_02_MT_ON,11/10/2017,12:31:06.899,25089
11_10_02_MT_ON,11/10/2017,12:31:07.093,31768
11_10_02_MT_ON,11/10/2017,12:31:07.319,32573
11_10_02_MT_ON,11/10/2017,12:31:07.498,24441
11_10_02_MT_ON,11/10/2017,12:31:07.732,38009
11_10_02_MT_ON,11/10/2017,12:31:07.909,76282
11_10_02_MT_ON,11/10/2017,12:31:08.091,73472
11_10_02_MT_ON,11/10/2017,12:31:08.311,35900
11_10_02_MT_ON,11/10/2017,12:31:08.508,340330
11_10_02_MT_ON,11/10/2017,12:31:08.689,46080
11_10_02_MT_ON,11/10/2017,12:31:08.906,36925
11_10_02_MT_ON,11/10/2017,12:31:09.103,19582
11_10_02_MT_ON,11/10/2017,12:31:09.288,33133
11_10_02_MT_ON,11/10/2017,12:31:09.486,22272
11_10_02_MT_ON,11/10/2017,12:31:09.682,19479
11_10_02_MT_ON,11/10/2017,12:31:09.884,15582
11_10_02_MT_ON,11/10/2017,12:31:10.102,13173
11_10_02_MT_ON,11/10/2017,12:31:10.282,15855
11_10_02_MT_ON,11/10/2017,12:31:10.481,30507
11_10_02_MT_ON,11/10/2017,12:31:10.706,16210
11_10_02_MT_ON,11/10/2017,12:31:10.886,11190
11_10_02_MT_ON,11/10/2017,12:31:11.090,12128
11_10_02_MT_ON,11/10/2017,12:31:11.289,12518
11_10_02_MT_ON,11/10/2017,12:31:11.477,11840
11_10_02_MT_ON,11/10/2017,12:31:11.677,11374
11_10_02_MT_ON,11/10/2017,12:31:11.891,10906
11_10_02_MT_ON,11/10/2017,12:31:12.075,10702
11_10_02_MT_ON,11/10/2017,12:31:12.309,10872
11_10_02_MT_ON,11/10/2017,12:31:12.487,12170
11_10_02_MT_ON,11/10/2017,12:31:12.673,13576
11_10_02_MT_ON,11/10/2017,12:31:12.907,13173
11_10_02_MT_ON,11/10/2017,12:31:13.076,13027
11_10_02_MT_ON,11/10/2017,12:31:13.270,10872
11_10_02_MT_ON,11/10/2017,12:31:13.480,10872
11_10_02_MT_ON,11/10/2017,12:31:13.680,10941
11_10_02_MT_ON,11/10/2017,12:31:13.872,10872
11_10_02_MT_ON,11/10/2017,12:31:14.068,11047
11_10_02_MT_ON,11/10/2017,12:31:14.274,10804
11_10_02_MT_ON,11/10/2017,12:31:14.465,12212
11_10_02_MT_ON,11/10/2017,12:31:14.703,12086
11_10_02_MT_ON,11/10/2017,12:31:14.868,12086
11_10_02_MT_ON,11/10/2017,12:31:15.067,11226
11_10_02_MT_ON,11/10/2017,12:31:15.282,10770
11_10_02_MT_ON,11/10/2017,12:31:15.463,10804
11_10_02_MT_ON,11/10/2017,12:31:15.675,10804
11_10_02_MT_ON,11/10/2017,12:31:15.870,10804
11_10_02_MT_ON,11/10/2017,12:31:16.063,10838
11_10_02_MT_ON,11/10/2017,12:31:16.262,11799
11_10_02_MT_ON,11/10/2017,12:31:16.471,12044
11_10_02_MT_ON,11/10/2017,12:31:16.659,12607
11_10_02_MT_ON,11/10/2017,12:31:16.890,13027
11_10_02_MT_ON,11/10/2017,12:31:17.071,12255
11_10_02_MT_ON,11/10/2017,12:31:17.255,11799
11_10_02_MT_ON,11/10/2017,12:31:17.476,11449
11_10_02_MT_ON,11/10/2017,12:31:17.671,11263
11_10_02_MT_ON,11/10/2017,12:31:17.853,10314
11_10_02_MT_ON,11/10/2017,12:31:18.063,10010
11_10_02_MT_ON,11/10/2017,12:31:18.269,9981
11_10_02_MT_ON,11/10/2017,12:31:18.451,10010
11_10_02_MT_ON,11/10/2017,12:31:18.693,10636
11_10_02_MT_ON,11/10/2017,12:31:18.850,8503
11_10_02_MT_ON,11/10/2017,12:31:19.045,10804
11_10_02_MT_ON,11/10/2017,12:31:19.289,12698
11_10_02_MT_ON,11/10/2017,12:31:19.445,10976
11_10_02_MT_ON,11/10/2017,12:31:19.677,9529
11_10_02_MT_ON,11/10/2017,12:31:19.848,8822
11_10_02_MT_ON,11/10/2017,12:31:20.044,8775
11_10_02_MT_ON,11/10/2017,12:31:20.244,9014
11_10_02_MT_ON,11/10/2017,12:31:20.471,8082
11_10_02_MT_ON,11/10/2017,12:31:20.641,8204
11_10_02_MT_ON,11/10/2017,12:31:20.842,8372
11_10_02_MT_ON,11/10/2017,12:31:21.060,8372
11_10_02_MT_ON,11/10/2017,12:31:21.252,8660
11_10_02_MT_ON,11/10/2017,12:31:21.476,8822
11_10_02_MT_ON,11/10/2017,12:31:21.653,32573
11_10_02_MT_ON,11/10/2017,12:31:21.837,12837
11_10_02_MT_ON,11/10/2017,12:31:22.058,16808
11_10_02_MT_ON,11/10/2017,12:31:22.269,9291
11_10_02_MT_ON,11/10/2017,12:31:22.436,9666
11_10_02_MT_ON,11/10/2017,12:31:22.644,9835
11_10_02_MT_ON,11/10/2017,12:31:22.842,9864
11_10_02_MT_ON,11/10/2017,12:31:23.032,9864
11_10_02_MT_ON,11/10/2017,12:31:23.233,9694
11_10_02_MT_ON,11/10/2017,12:31:23.435,9502
11_10_02_MT_ON,11/10/2017,12:31:23.632,9395
11_10_02_MT_ON,11/10/2017,12:31:23.845,9343
11_10_02_MT_ON,11/10/2017,12:31:24.037,9343
11_10_02_MT_ON,11/10/2017,12:31:24.253,9556
11_10_02_MT_ON,11/10/2017,12:31:24.443,9265
11_10_02_MT_ON,11/10/2017,12:31:24.627,8869
11_10_02_MT_ON,11/10/2017,12:31:24.839,8941
11_10_02_MT_ON,11/10/2017,12:31:25.031,8729
11_10_02_MT_ON,11/10/2017,12:31:25.226,8570
11_10_02_MT_ON,11/10/2017,12:31:25.424,8287
11_10_02_MT_ON,11/10/2017,12:31:25.624,8204
11_10_02_MT_ON,11/10/2017,12:31:25.823,8163
11_10_02_MT_ON,11/10/2017,12:31:26.059,8142
11_10_02_MT_ON,11/10/2017,12:31:26.240,8142
11_10_02_MT_ON,11/10/2017,12:31:26.420,8122
11_10_02_MT_ON,11/10/2017,12:31:26.642,8022
11_10_02_MT_ON,11/10/2017,12:31:26.819,7497
11_10_02_MT_ON,11/10/2017,12:31:27.017,7427
11_10_02_MT_ON,11/10/2017,12:31:27.228,7393
11_10_02_MT_ON,11/10/2017,12:31:27.416,7427
11_10_02_MT_ON,11/10/2017,12:31:27.615,7533
11_10_02_MT_ON,11/10/2017,12:31:27.812,8287
11_10_02_MT_ON,11/10/2017,12:31:28.021,8351
11_10_02_MT_ON,11/10/2017,12:31:28.209,8592
11_10_02_MT_ON,11/10/2017,12:31:28.429,8481
11_10_02_MT_ON,11/10/2017,12:31:28.610,8481
11_10_02_MT_ON,11/10/2017,12:31:28.836,8416
11_10_02_MT_ON,11/10/2017,12:31:29.028,8225
11_10_02_MT_ON,11/10/2017,12:31:29.209,8246
11_10_02_MT_ON,11/10/2017,12:31:29.421,8246
11_10_02_MT_ON,11/10/2017,12:31:29.619,8266
11_10_02_MT_ON,11/10/2017,12:31:29.816,8246
11_10_02_MT_ON,11/10/2017,12:31:30.003,8246
11_10_02_MT_ON,11/10/2017,12:31:30.208,8246
11_10_02_MT_ON,11/10/2017,12:31:30.401,8246
11_10_02_MT_ON,11/10/2017,12:31:30.636,8246
11_10_02_MT_ON,11/10/2017,12:31:30.807,8266
11_10_02_MT_ON,11/10/2017,12:31:31.000,8204
11_10_02_MT_ON,11/10/2017,12:31:31.224,8225
11_10_02_MT_ON,11/10/2017,12:31:31.404,8246
11_10_02_MT_ON,11/10/2017,12:31:31.599,8246
11_10_02_MT_ON,11/10/2017,12:31:31.812,8225
11_10_02_MT_ON,11/10/2017,12:31:32.010,8246
11_10_02_MT_ON,11/10/2017,12:31:32.200,8246
11_10_02_MT_ON,11/10/2017,12:31:32.400,8246
11_10_02_MT_ON,11/10/2017,12:31:32.594,8266
11_10_02_MT_ON,11/10/2017,12:31:32.791,8246
11_10_02_MT_ON,11/10/2017,12:31:33.013,8246
11_10_02_MT_ON,11/10/2017,12:31:33.190,8246
11_10_02_MT_ON,11/10/2017,12:31:33.391,8246
11_10_02_MT_ON,11/10/2017,12:31:33.619,8225
11_10_02_MT_ON,11/10/2017,12:31:33.800,8246
11_10_02_MT_ON,11/10/2017,12:31:34.003,8246
11_10_02_MT_ON,11/10/2017,12:31:34.210,8246
11_10_02_MT_ON,11/10/2017,12:31:34.388,8246
11_10_02_MT_ON,11/10/2017,12:31:34.589,8246
11_10_02_MT_ON,11/10/2017,12:31:34.795,8266
11_10_02_MT_ON,11/10/2017,12:31:34.985,8266
11_10_02_MT_ON,11/10/2017,12:31:35.194,8266
11_10_02_MT_ON,11/10/2017,12:31:35.391,8246
11_10_02_MT_ON,11/10/2017,12:31:35.593,8225
11_10_02_MT_ON,11/10/2017,12:31:35.807,8246
11_10_02_MT_ON,11/10/2017,12:31:35.994,8225
11_10_02_MT_ON,11/10/2017,12:31:36.182,8246
11_10_02_MT_ON,11/10/2017,12:31:36.389,8225
11_10_02_MT_ON,11/10/2017,12:31:36.586,8204
11_10_02_MT_ON,11/10/2017,12:31:36.781,8225
11_10_02_MT_ON,11/10/2017,12:31:37.008,8204
11_10_02_MT_ON,11/10/2017,12:31:37.177,8225
11_10_02_MT_ON,11/10/2017,12:31:37.375,8204
11_10_02_MT_ON,11/10/2017,12:31:37.597,8225
11_10_02_MT_ON,11/10/2017,12:31:37.784,8246
11_10_02_MT_ON,11/10/2017,12:31:37.973,8225
11_10_02_MT_ON,11/10/2017,12:31:38.210,8225
11_10_02_MT_ON,11/10/2017,12:31:38.370,8204
11_10_02_MT_ON,11/10/2017,12:31:38.571,8246
11_10_02_MT_ON,11/10/2017,12:31:38.783,8225
11_10_02_MT_ON,11/10/2017,12:31:38.966,8204
11_10_02_MT_ON,11/10/2017,12:31:39.171,8204
11_10_02_MT_ON,11/10/2017,12:31:39.367,8163
11_10_02_MT_ON,11/10/2017,12:31:39.574,8142
11_10_02_MT_ON,11/10/2017,12:31:39.801,8061
11_10_02_MT_ON,11/10/2017,12:31:39.970,29567
11_10_02_MT_ON,11/10/2017,12:31:40.165,6656
11_10_02_MT_ON,11/10/2017,12:31:40.392,10906
11_10_02_MT_ON,11/10/2017,12:31:40.567,7696
11_10_02_MT_ON,11/10/2017,12:31:40.763,76282
11_10_02_MT_ON,11/10/2017,12:31:40.977,8570
11_10_02_MT_ON,11/10/2017,12:31:41.161,4580
11_10_02_MT_ON,11/10/2017,12:31:41.369,17788
11_10_02_MT_ON,11/10/2017,12:31:41.560,22540
11_10_02_MT_ON,11/10/2017,12:31:41.770,9088
11_10_02_MT_ON,11/10/2017,12:31:42.000,12429
11_10_02_MT_ON,11/10/2017,12:31:42.178,12791
11_10_02_MT_ON,11/10/2017,12:31:42.359,10941
11_10_02_MT_ON,11/10/2017,12:31:42.583,10603
11_10_02_MT_ON,11/10/2017,12:31:42.774,9063
11_10_02_MT_ON,11/10/2017,12:31:42.953,7696
11_10_02_MT_ON,11/10/2017,12:31:43.152,14937
11_10_02_MT_ON,11/10/2017,12:31:43.364,14003
11_10_02_MT_ON,11/10/2017,12:31:43.560,10191
11_10_02_MT_ON,11/10/2017,12:31:43.765,13733
11_10_02_MT_ON,11/10/2017,12:31:43.956,9369
11_10_02_MT_ON,11/10/2017,12:31:44.152,9722
11_10_02_MT_ON,11/10/2017,12:31:44.386,9240
11_10_02_MT_ON,11/10/2017,12:31:44.556,10160
11_10_02_MT_ON,11/10/2017,12:31:44.746,9556
11_10_02_MT_ON,11/10/2017,12:31:44.972,9214
11_10_02_MT_ON,11/10/2017,12:31:45.149,13271
11_10_02_MT_ON,11/10/2017,12:31:45.348,9778
11_10_02_MT_ON,11/10/2017,12:31:45.559,10191
11_10_02_MT_ON,11/10/2017,12:31:45.758,9981
11_10_02_MT_ON,11/10/2017,12:31:45.948,8002
11_10_02_MT_ON,11/10/2017,12:31:46.139,12698
11_10_02_MT_ON,11/10/2017,12:31:46.339,11880
11_10_02_MT_ON,11/10/2017,12:31:46.539,10838
11_10_02_MT_ON,11/10/2017,12:31:46.740,12884
11_10_02_MT_ON,11/10/2017,12:31:46.938,12979
