Patient ID, Date,Time,Brightness (LUX)
11_10_02_ET_ON,11/10/2017,11:41:00.313,87
11_10_02_ET_ON,11/10/2017,11:41:00.835,83
11_10_02_ET_ON,11/10/2017,11:41:01.296,90
11_10_02_ET_ON,11/10/2017,11:41:01.798,87
11_10_02_ET_ON,11/10/2017,11:41:02.320,87
11_10_02_ET_ON,11/10/2017,11:41:02.841,83
11_10_02_ET_ON,11/10/2017,11:41:03.290,85
11_10_02_ET_ON,11/10/2017,11:41:03.789,88
11_10_02_ET_ON,11/10/2017,11:41:04.310,88
11_10_02_ET_ON,11/10/2017,11:41:04.830,87
11_10_02_ET_ON,11/10/2017,11:41:05.291,83
11_10_02_ET_ON,11/10/2017,11:41:05.794,88
11_10_02_ET_ON,11/10/2017,11:41:06.307,83
11_10_02_ET_ON,11/10/2017,11:41:06.840,85
11_10_02_ET_ON,11/10/2017,11:41:07.288,88
11_10_02_ET_ON,11/10/2017,11:41:07.791,83
11_10_02_ET_ON,11/10/2017,11:41:08.302,85
11_10_02_ET_ON,11/10/2017,11:41:08.825,85
11_10_02_ET_ON,11/10/2017,11:41:09.292,87
11_10_02_ET_ON,11/10/2017,11:41:09.793,85
11_10_02_ET_ON,11/10/2017,11:41:10.310,90
11_10_02_ET_ON,11/10/2017,11:41:10.818,87
11_10_02_ET_ON,11/10/2017,11:41:11.294,88
11_10_02_ET_ON,11/10/2017,11:41:11.797,90
11_10_02_ET_ON,11/10/2017,11:41:12.299,90
11_10_02_ET_ON,11/10/2017,11:41:12.818,87
11_10_02_ET_ON,11/10/2017,11:41:13.328,87
11_10_02_ET_ON,11/10/2017,11:41:13.793,88
11_10_02_ET_ON,11/10/2017,11:41:14.291,85
11_10_02_ET_ON,11/10/2017,11:41:14.821,85
11_10_02_ET_ON,11/10/2017,11:41:15.336,85
11_10_02_ET_ON,11/10/2017,11:41:15.799,88
11_10_02_ET_ON,11/10/2017,11:41:16.300,84
11_10_02_ET_ON,11/10/2017,11:41:16.820,87
11_10_02_ET_ON,11/10/2017,11:41:17.334,82
11_10_02_ET_ON,11/10/2017,11:41:17.796,84
11_10_02_ET_ON,11/10/2017,11:41:18.301,82
11_10_02_ET_ON,11/10/2017,11:41:18.819,88
11_10_02_ET_ON,11/10/2017,11:41:19.331,88
11_10_02_ET_ON,11/10/2017,11:41:19.794,88
11_10_02_ET_ON,11/10/2017,11:41:20.295,90
11_10_02_ET_ON,11/10/2017,11:41:20.804,88
11_10_02_ET_ON,11/10/2017,11:41:21.310,92
11_10_02_ET_ON,11/10/2017,11:41:21.832,88
11_10_02_ET_ON,11/10/2017,11:41:22.295,88
11_10_02_ET_ON,11/10/2017,11:41:22.798,87
11_10_02_ET_ON,11/10/2017,11:41:23.306,87
11_10_02_ET_ON,11/10/2017,11:41:23.828,87
11_10_02_ET_ON,11/10/2017,11:41:24.298,87
11_10_02_ET_ON,11/10/2017,11:41:24.796,87
11_10_02_ET_ON,11/10/2017,11:41:25.306,88
11_10_02_ET_ON,11/10/2017,11:41:25.828,88
11_10_02_ET_ON,11/10/2017,11:41:26.300,87
11_10_02_ET_ON,11/10/2017,11:41:26.796,92
11_10_02_ET_ON,11/10/2017,11:41:27.301,132
11_10_02_ET_ON,11/10/2017,11:41:27.821,69
11_10_02_ET_ON,11/10/2017,11:41:28.341,68
11_10_02_ET_ON,11/10/2017,11:41:28.841,46
11_10_02_ET_ON,11/10/2017,11:41:29.296,36
11_10_02_ET_ON,11/10/2017,11:41:29.802,157
11_10_02_ET_ON,11/10/2017,11:41:30.330,334
11_10_02_ET_ON,11/10/2017,11:41:30.851,316
11_10_02_ET_ON,11/10/2017,11:41:31.300,170
11_10_02_ET_ON,11/10/2017,11:41:31.797,66
11_10_02_ET_ON,11/10/2017,11:41:32.327,107
