Patient ID, Date,Time,Brightness (LUX)
1111,10/27/2017,12:19:29.541,114
1111,10/27/2017,12:19:29.578,116
1111,10/27/2017,12:19:29.611,110
1111,10/27/2017,12:19:29.847,111
1111,10/27/2017,12:19:30.364,116
1111,10/27/2017,12:19:30.814,118
1111,10/27/2017,12:19:31.331,118
1111,10/27/2017,12:19:31.862,116
1111,10/27/2017,12:19:32.367,113
1111,10/27/2017,12:19:32.820,116
1111,10/27/2017,12:19:33.320,118
1111,10/27/2017,12:19:33.852,118
1111,10/27/2017,12:19:34.364,116
1111,10/27/2017,12:19:34.816,118
1111,10/27/2017,12:19:35.325,118
1111,10/27/2017,12:19:35.840,118
1111,10/27/2017,12:19:36.361,118
1111,10/27/2017,12:19:36.817,116
1111,10/27/2017,12:19:37.318,116
1111,10/27/2017,12:19:37.852,113
1111,10/27/2017,12:19:38.359,118
1111,10/27/2017,12:19:38.817,119
1111,10/27/2017,12:19:39.323,113
1111,10/27/2017,12:19:39.828,113
1111,10/27/2017,12:19:40.350,121
1111,10/27/2017,12:19:40.817,119
1111,10/27/2017,12:19:41.318,124
1111,10/27/2017,12:19:41.839,124
1111,10/27/2017,12:19:42.349,129
1111,10/27/2017,12:19:42.817,132
1111,10/27/2017,12:19:43.321,130
1111,10/27/2017,12:19:43.822,129
1111,10/27/2017,12:19:44.329,134
1111,10/27/2017,12:19:44.861,137
1111,10/27/2017,12:19:45.319,138
1111,10/27/2017,12:19:45.823,140
1111,10/27/2017,12:19:46.339,137
1111,10/27/2017,12:19:46.862,135
1111,10/27/2017,12:19:47.320,132
1111,10/27/2017,12:19:47.819,137
1111,10/27/2017,12:19:48.326,142
1111,10/27/2017,12:19:48.846,140
1111,10/27/2017,12:19:49.319,146
1111,10/27/2017,12:19:49.821,137
1111,10/27/2017,12:19:50.338,135
1111,10/27/2017,12:19:50.854,138
1111,10/27/2017,12:19:51.368,138
1111,10/27/2017,12:19:51.822,105
1111,10/27/2017,12:19:52.322,110
1111,10/27/2017,12:19:52.842,125
1111,10/27/2017,12:19:53.380,130
1111,10/27/2017,12:19:53.821,118
1111,10/27/2017,12:19:54.332,130
1111,10/27/2017,12:19:54.841,133
1111,10/27/2017,12:19:55.365,140
1111,10/27/2017,12:19:55.819,143
1111,10/27/2017,12:19:56.333,145
1111,10/27/2017,12:19:56.844,145
1111,10/27/2017,12:19:57.363,145
1111,10/27/2017,12:19:57.833,140
1111,10/27/2017,12:19:58.327,145
1111,10/27/2017,12:19:58.841,145
1111,10/27/2017,12:19:59.363,146
1111,10/27/2017,12:19:59.823,143
1111,10/27/2017,12:20:00.326,141
1111,10/27/2017,12:20:00.850,151
1111,10/27/2017,12:20:01.351,149
1111,10/27/2017,12:20:01.863,146
1111,10/27/2017,12:20:02.439,141
1111,10/27/2017,12:20:02.826,138
1111,10/27/2017,12:20:03.343,140
1111,10/27/2017,12:20:03.863,135
1111,10/27/2017,12:20:04.325,141
1111,10/27/2017,12:20:04.826,143
1111,10/27/2017,12:20:05.350,136
1111,10/27/2017,12:20:05.871,136
1111,10/27/2017,12:20:06.325,136
1111,10/27/2017,12:20:06.822,138
1111,10/27/2017,12:20:07.338,138
1111,10/27/2017,12:20:07.858,138
1111,10/27/2017,12:20:08.325,141
1111,10/27/2017,12:20:08.826,140
1111,10/27/2017,12:20:09.344,137
1111,10/27/2017,12:20:09.863,138
1111,10/27/2017,12:20:10.327,136
1111,10/27/2017,12:20:10.824,146
1111,10/27/2017,12:20:11.337,144
1111,10/27/2017,12:20:11.857,148
1111,10/27/2017,12:20:12.325,146
1111,10/27/2017,12:20:12.827,145
1111,10/27/2017,12:20:13.325,145
1111,10/27/2017,12:20:13.835,145
1111,10/27/2017,12:20:14.354,146
1111,10/27/2017,12:20:14.874,146
1111,10/27/2017,12:20:15.327,145
1111,10/27/2017,12:20:15.829,145
1111,10/27/2017,12:20:16.345,146
1111,10/27/2017,12:20:16.862,145
1111,10/27/2017,12:20:17.383,143
1111,10/27/2017,12:20:17.836,143
1111,10/27/2017,12:20:18.346,143
1111,10/27/2017,12:20:18.867,148
1111,10/27/2017,12:20:19.327,148
1111,10/27/2017,12:20:19.827,148
1111,10/27/2017,12:20:20.339,141
1111,10/27/2017,12:20:20.871,141
1111,10/27/2017,12:20:21.329,148
1111,10/27/2017,12:20:21.828,148
1111,10/27/2017,12:20:22.335,148
1111,10/27/2017,12:20:22.858,148
1111,10/27/2017,12:20:23.329,148
1111,10/27/2017,12:20:23.827,148
1111,10/27/2017,12:20:24.350,148
1111,10/27/2017,12:20:24.864,143
1111,10/27/2017,12:20:25.331,146
1111,10/27/2017,12:20:25.829,146
1111,10/27/2017,12:20:26.332,148
1111,10/27/2017,12:20:26.851,143
1111,10/27/2017,12:20:27.376,145
1111,10/27/2017,12:20:27.830,141
1111,10/27/2017,12:20:28.334,138
1111,10/27/2017,12:20:28.850,140
1111,10/27/2017,12:20:29.380,148
1111,10/27/2017,12:20:29.830,151
1111,10/27/2017,12:20:30.332,153
1111,10/27/2017,12:20:30.851,148
1111,10/27/2017,12:20:31.371,150
1111,10/27/2017,12:20:31.832,151
1111,10/27/2017,12:20:32.336,156
1111,10/27/2017,12:20:32.853,154
1111,10/27/2017,12:20:33.373,153
1111,10/27/2017,12:20:33.828,151
1111,10/27/2017,12:20:34.346,154
1111,10/27/2017,12:20:34.850,154
1111,10/27/2017,12:20:35.371,156
1111,10/27/2017,12:20:35.832,158
1111,10/27/2017,12:20:36.332,154
1111,10/27/2017,12:20:36.847,138
1111,10/27/2017,12:20:37.368,143
1111,10/27/2017,12:20:37.831,143
1111,10/27/2017,12:20:38.337,148
1111,10/27/2017,12:20:38.851,151
1111,10/27/2017,12:20:39.367,149
1111,10/27/2017,12:20:39.832,146
1111,10/27/2017,12:20:40.333,158
1111,10/27/2017,12:20:40.842,159
1111,10/27/2017,12:20:41.367,159
1111,10/27/2017,12:20:41.832,162
1111,10/27/2017,12:20:42.341,182
1111,10/27/2017,12:20:42.851,183
1111,10/27/2017,12:20:43.364,183
1111,10/27/2017,12:20:43.861,178
1111,10/27/2017,12:20:44.377,174
1111,10/27/2017,12:20:44.829,175
1111,10/27/2017,12:20:45.334,177
1111,10/27/2017,12:20:45.851,177
1111,10/27/2017,12:20:46.370,178
1111,10/27/2017,12:20:46.832,180
1111,10/27/2017,12:20:47.345,178
1111,10/27/2017,12:20:47.864,175
1111,10/27/2017,12:20:48.368,178
1111,10/27/2017,12:20:48.833,170
1111,10/27/2017,12:20:49.339,172
1111,10/27/2017,12:20:49.840,170
1111,10/27/2017,12:20:50.364,174
1111,10/27/2017,12:20:50.832,175
1111,10/27/2017,12:20:51.341,174
1111,10/27/2017,12:20:51.841,172
1111,10/27/2017,12:20:52.366,177
1111,10/27/2017,12:20:52.832,175
1111,10/27/2017,12:20:53.338,180
1111,10/27/2017,12:20:53.845,180
1111,10/27/2017,12:20:54.367,178
1111,10/27/2017,12:20:54.889,170
1111,10/27/2017,12:20:55.334,175
1111,10/27/2017,12:20:55.841,170
1111,10/27/2017,12:20:56.362,169
1111,10/27/2017,12:20:56.834,167
1111,10/27/2017,12:20:57.332,169
1111,10/27/2017,12:20:57.853,164
1111,10/27/2017,12:20:58.368,169
1111,10/27/2017,12:20:58.881,172
1111,10/27/2017,12:20:59.336,178
1111,10/27/2017,12:20:59.838,182
1111,10/27/2017,12:21:00.359,94
1111,10/27/2017,12:21:00.881,79
1111,10/27/2017,12:21:01.337,80
1111,10/27/2017,12:21:01.845,79
1111,10/27/2017,12:21:02.368,77
1111,10/27/2017,12:21:02.878,74
1111,10/27/2017,12:21:03.336,77
1111,10/27/2017,12:21:03.838,76
1111,10/27/2017,12:21:04.358,72
1111,10/27/2017,12:21:04.882,72
1111,10/27/2017,12:21:05.338,75
1111,10/27/2017,12:21:05.844,79
1111,10/27/2017,12:21:06.354,79
1111,10/27/2017,12:21:06.879,80
1111,10/27/2017,12:21:07.341,79
1111,10/27/2017,12:21:07.883,79
1111,10/27/2017,12:21:08.354,80
1111,10/27/2017,12:21:08.876,80
1111,10/27/2017,12:21:09.387,79
1111,10/27/2017,12:21:09.838,80
1111,10/27/2017,12:21:10.341,74
1111,10/27/2017,12:21:10.875,79
1111,10/27/2017,12:21:11.338,79
1111,10/27/2017,12:21:11.840,77
1111,10/27/2017,12:21:12.356,79
1111,10/27/2017,12:21:12.866,77
1111,10/27/2017,12:21:13.387,77
1111,10/27/2017,12:21:13.840,79
1111,10/27/2017,12:21:14.341,79
1111,10/27/2017,12:21:14.851,79
1111,10/27/2017,12:21:15.376,79
1111,10/27/2017,12:21:15.838,79
1111,10/27/2017,12:21:16.342,79
1111,10/27/2017,12:21:16.864,75
1111,10/27/2017,12:21:17.392,72
1111,10/27/2017,12:21:17.841,74
1111,10/27/2017,12:21:18.343,77
1111,10/27/2017,12:21:18.866,80
1111,10/27/2017,12:21:19.340,181
1111,10/27/2017,12:21:19.841,245
1111,10/27/2017,12:21:20.345,199
1111,10/27/2017,12:21:20.875,219
1111,10/27/2017,12:21:21.341,217
1111,10/27/2017,12:21:21.845,222
1111,10/27/2017,12:21:22.364,214
1111,10/27/2017,12:21:22.881,215
1111,10/27/2017,12:21:23.342,219
1111,10/27/2017,12:21:23.842,219
1111,10/27/2017,12:21:24.360,220
1111,10/27/2017,12:21:24.881,223
1111,10/27/2017,12:21:25.342,225
1111,10/27/2017,12:21:25.846,225
1111,10/27/2017,12:21:26.371,227
1111,10/27/2017,12:21:26.894,52
1111,10/27/2017,12:21:27.341,122
1111,10/27/2017,12:21:27.840,126
1111,10/27/2017,12:21:28.349,131
1111,10/27/2017,12:21:28.871,129
1111,10/27/2017,12:21:29.408,128
1111,10/27/2017,12:21:29.843,136
1111,10/27/2017,12:21:30.370,114
1111,10/27/2017,12:21:30.871,91
1111,10/27/2017,12:21:31.348,115
1111,10/27/2017,12:21:31.843,91
1111,10/27/2017,12:21:32.358,102
1111,10/27/2017,12:21:32.868,90
1111,10/27/2017,12:21:33.391,99
1111,10/27/2017,12:21:33.845,93
1111,10/27/2017,12:21:34.352,98
1111,10/27/2017,12:21:34.863,96
1111,10/27/2017,12:21:35.387,95
1111,10/27/2017,12:21:35.846,93
1111,10/27/2017,12:21:36.349,96
1111,10/27/2017,12:21:36.863,112
1111,10/27/2017,12:21:37.374,106
1111,10/27/2017,12:21:37.848,126
1111,10/27/2017,12:21:38.343,165
1111,10/27/2017,12:21:38.851,63
1111,10/27/2017,12:21:39.373,69
1111,10/27/2017,12:21:39.844,60
1111,10/27/2017,12:21:40.346,41
1111,10/27/2017,12:21:40.861,44
1111,10/27/2017,12:21:41.382,52
1111,10/27/2017,12:21:41.898,50
1111,10/27/2017,12:21:42.352,41
1111,10/27/2017,12:21:42.847,47
1111,10/27/2017,12:21:43.372,49
1111,10/27/2017,12:21:43.891,47
1111,10/27/2017,12:21:44.348,52
1111,10/27/2017,12:21:44.851,52
1111,10/27/2017,12:21:45.376,49
1111,10/27/2017,12:21:45.891,43
1111,10/27/2017,12:21:46.348,54
1111,10/27/2017,12:21:46.848,83
1111,10/27/2017,12:21:47.360,101
1111,10/27/2017,12:21:47.869,86
1111,10/27/2017,12:21:48.391,93
1111,10/27/2017,12:21:48.848,75
1111,10/27/2017,12:21:49.372,57
1111,10/27/2017,12:21:49.877,38
1111,10/27/2017,12:21:50.364,39
1111,10/27/2017,12:21:50.852,131
1111,10/27/2017,12:21:51.358,201
1111,10/27/2017,12:21:51.882,83
1111,10/27/2017,12:21:52.349,66
1111,10/27/2017,12:21:52.851,58
1111,10/27/2017,12:21:53.352,47
1111,10/27/2017,12:21:53.882,38
1111,10/27/2017,12:21:54.394,33
1111,10/27/2017,12:21:54.866,30
1111,10/27/2017,12:21:55.360,35
1111,10/27/2017,12:21:55.882,33
1111,10/27/2017,12:21:56.392,33
1111,10/27/2017,12:21:56.849,33
1111,10/27/2017,12:21:57.350,30
1111,10/27/2017,12:21:57.861,33
1111,10/27/2017,12:21:58.375,46
1111,10/27/2017,12:21:58.892,36
1111,10/27/2017,12:21:59.349,87
1111,10/27/2017,12:21:59.871,239
1111,10/27/2017,12:22:00.382,206
1111,10/27/2017,12:22:00.874,114
1111,10/27/2017,12:22:01.396,326
1111,10/27/2017,12:22:01.849,327
1111,10/27/2017,12:22:02.351,397
1111,10/27/2017,12:22:02.872,343
1111,10/27/2017,12:22:03.393,317
1111,10/27/2017,12:22:03.851,317
1111,10/27/2017,12:22:04.360,312
1111,10/27/2017,12:22:04.870,314
1111,10/27/2017,12:22:05.395,317
1111,10/27/2017,12:22:05.851,316
1111,10/27/2017,12:22:06.354,316
1111,10/27/2017,12:22:06.881,316
1111,10/27/2017,12:22:07.389,316
1111,10/27/2017,12:22:07.853,316
1111,10/27/2017,12:22:08.352,317
1111,10/27/2017,12:22:08.875,304
1111,10/27/2017,12:22:09.385,306
1111,10/27/2017,12:22:09.852,306
1111,10/27/2017,12:22:10.365,296
1111,10/27/2017,12:22:10.862,293
1111,10/27/2017,12:22:11.383,303
1111,10/27/2017,12:22:11.854,299
1111,10/27/2017,12:22:12.352,302
1111,10/27/2017,12:22:12.861,299
1111,10/27/2017,12:22:13.382,301
1111,10/27/2017,12:22:13.863,302
1111,10/27/2017,12:22:14.361,302
1111,10/27/2017,12:22:14.862,299
1111,10/27/2017,12:22:15.380,304
1111,10/27/2017,12:22:15.905,301
1111,10/27/2017,12:22:16.357,301
1111,10/27/2017,12:22:16.858,302
1111,10/27/2017,12:22:17.381,306
1111,10/27/2017,12:22:17.902,309
1111,10/27/2017,12:22:18.359,309
1111,10/27/2017,12:22:18.866,307
1111,10/27/2017,12:22:19.382,309
1111,10/27/2017,12:22:19.899,314
1111,10/27/2017,12:22:20.361,311
1111,10/27/2017,12:22:20.857,314
1111,10/27/2017,12:22:21.385,311
1111,10/27/2017,12:22:21.899,311
1111,10/27/2017,12:22:22.358,311
1111,10/27/2017,12:22:22.864,312
1111,10/27/2017,12:22:23.380,311
1111,10/27/2017,12:22:23.891,311
1111,10/27/2017,12:22:24.355,309
1111,10/27/2017,12:22:24.859,311
1111,10/27/2017,12:22:25.367,312
